Date,Open,High,Low,Close,Volume
2022-05-20 00:00:00,4200.0,4220.0,4100.0,4100.0,3132000
2022-05-23 00:00:00,4100.0,4390.0,4100.0,4280.0,2496700
2022-05-24 00:00:00,4280.0,4300.0,4200.0,4290.0,2627900
2022-05-25 00:00:00,4290.0,4290.0,4000.0,4000.0,2448100
2022-05-27 00:00:00,4000.0,4250.0,4000.0,4150.0,4668700
2022-05-30 00:00:00,4150.0,4210.0,4100.0,4150.0,1763500
2022-05-31 00:00:00,4150.0,4150.0,3890.0,3890.0,10384500
2022-06-02 00:00:00,3860.0,3980.0,3830.0,3900.0,2514700
2022-06-03 00:00:00,3960.0,3970.0,3900.0,3910.0,1423500
2022-06-06 00:00:00,3900.0,3990.0,3850.0,3940.0,771000
2022-06-07 00:00:00,3950.0,4000.0,3900.0,3960.0,595500
2022-06-08 00:00:00,4000.0,4020.0,3990.0,4000.0,208100
2022-06-09 00:00:00,4010.0,4040.0,3890.0,3900.0,2107900
2022-06-10 00:00:00,3900.0,3900.0,3800.0,3800.0,683600
2022-06-13 00:00:00,3800.0,3850.0,3790.0,3800.0,2473500
2022-06-14 00:00:00,3810.0,3850.0,3600.0,3800.0,1644400
2022-06-15 00:00:00,3800.0,3830.0,3700.0,3700.0,2019700
2022-06-16 00:00:00,3710.0,3870.0,3700.0,3800.0,2578400
2022-06-17 00:00:00,3800.0,3840.0,3760.0,3840.0,1713000
2022-06-20 00:00:00,3840.0,3860.0,3680.0,3750.0,2538200
2022-06-21 00:00:00,3750.0,3830.0,3720.0,3760.0,221000
2022-06-22 00:00:00,3760.0,3860.0,3720.0,3730.0,1845200
2022-06-23 00:00:00,3730.0,4250.0,3730.0,4100.0,4762700
2022-06-24 00:00:00,4100.0,4190.0,4020.0,4190.0,1487900
2022-06-27 00:00:00,4190.0,4190.0,3980.0,4100.0,3113800
2022-06-28 00:00:00,4100.0,4210.0,4090.0,4180.0,1233200
2022-06-29 00:00:00,4180.0,4220.0,4160.0,4190.0,536500
2022-06-30 00:00:00,4190.0,4250.0,4070.0,4200.0,3072700
2022-07-01 00:00:00,4200.0,4210.0,4120.0,4180.0,458200
2022-07-04 00:00:00,4180.0,4190.0,3960.0,3960.0,507900
2022-07-05 00:00:00,3960.0,3970.0,3820.0,3840.0,1074800
2022-07-06 00:00:00,3840.0,3940.0,3790.0,3940.0,1772600
2022-07-07 00:00:00,3940.0,3950.0,3860.0,3900.0,753700
2022-07-08 00:00:00,3910.0,3950.0,3830.0,3900.0,520800
2022-07-11 00:00:00,3920.0,4080.0,3920.0,4060.0,430300
